AVAILABLE QUANTITY OF ITEM: 3095
QTD OF MANUFACTURED PIECES: 3095
ELAPSED TIME: 10834.23
OBJ. FUNCTION VALUE: 90.0
STARTS: 90
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
21;K2;2;1806A0200;2
21;K2;3;1806A0200;2
22;K1;1;1806_041;2
22;K1;2;1320_0101;24
22;K1;3;3958A0600;24
22;K1;4;1320_0101;24
22;K1;5;1806_041;2
22;K2;1;60078_0900;12
22;K2;2;3470_028;6
22;K2;3;6754_0481;12
23;K1;1;1567A0100;6
23;K1;2;4778_0102;8
23;K1;3;1567A0100;6
23;K1;4;1553A0200;6
23;K1;5;787A0100;3
23;K1;6;2434A2200;6
23;K2;1;1806A0200;2
23;K2;2;1806A0200;2
23;K2;3;1806A0200;2
24;K1;1;1553A0200;12
24;K1;2;1555A0200;12
24;K1;3;829D0100;12
24;K1;4;4781A0100;8
24;K1;5;1555A0200;10
24;K2;1;3470_028;6
24;K2;2;3470_085;6
24;K2;3;3470_028;6
25;K1;1;1567A0100;6
25;K1;2;4774_0002;12
25;K1;3;787A0100;3
25;K1;4;831A0600;10
25;K1;5;4778_0102;8
25;K1;6;1556A0200;12
25;K2;1;1806A0200;2
25;K2;2;1806A0200;2
25;K2;3;1806A0200;2
26;K1;1;1559A0200;12
26;K1;2;1554A0200;8
26;K1;3;1559A0200;12
26;K1;4;6896A0100;12
26;K1;5;1556A0200;4
26;K2;1;1806A0200;2
26;K2;2;1806A0200;2
26;K2;3;1806A0200;2
27;K1;1;6774_01030;12
27;K1;2;1312_0101;24
27;K1;3;3958A0600;24
27;K1;4;1320_0101;24
27;K1;5;1394_0101;24
27;K2;1;787A0100;3
27;K2;2;787A0100;3
27;K2;3;787A0100;3
28;K1;1;1806_041;2
28;K1;2;1806_041;2
28;K1;3;1320_0101;24
28;K1;4;1806D0900;60
28;K1;5;1312_0101;24
28;K1;6;1806_041;2
28;K2;1;1806A0200;2
28;K2;2;1806A0200;2
28;K2;3;1806A0200;2
29;K1;1;831A0600;10
29;K1;2;1553A0200;12
29;K1;3;830D0100;12
29;K1;4;1567A0100;6
29;K1;5;1567A0100;6
29;K1;6;1553A0200;12
29;K2;1;1806A0200;2
29;K2;2;1806A0200;2
29;K2;3;1806A0200;2
30;K1;1;1806_041;2
30;K1;2;3958A0600;24
