AVAILABLE QUANTITY OF ITEM: 2330
QTD OF MANUFACTURED PIECES: 2330
ELAPSED TIME:   601.62
OBJ. FUNCTION VALUE: 75.0
STARTS: 75
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
27;K2;4;3445A1800;6
28;K1;1;6753_02011;12
28;K1;2;1312_0101;24
28;K1;3;3445A1800;6
28;K1;4;6724_0271;12
28;K1;5;3958A0600;12
28;K1;6;1806_041;2
28;K2;1;60091_011;12
28;K2;2;342_0460;12
28;K2;3;3445A1800;6
29;K1;1;810A0400;12
29;K1;2;2434A2200;6
29;K1;3;4775_0002;12
29;K1;4;830D0100;12
29;K1;5;1554A0200;8
29;K2;1;1806A0200;2
30;K1;1;60091_011;12
30;K1;2;6753_02011;6
30;K1;3;1806D0900;40
30;K1;4;1320_0101;1
30;K1;5;962A0100;6
30;K1;6;962A0100;6
30;K2;1;342_0460;12
30;K2;2;3445A1800;6
30;K2;3;342_0460;12
31;K1;1;786A0600;3
31;K1;2;786A0600;3
31;K1;3;926_0102;12
31;K2;1;1806A0200;2
32;K1;1;829D0100;12
32;K1;2;810A0400;12
32;K1;3;829D0100;12
32;K1;4;1555A0200;4
32;K1;5;1386A2200;4
32;K2;1;1806A0200;2
32;K2;2;1806A0200;2
32;K2;3;1806A0200;2
33;K1;1;5450A0000;12
33;K1;2;787A0100;3
33;K1;3;787A0100;3
33;K1;4;787A0100;3
33;K1;5;810A0400;12
33;K1;6;829D0100;12
33;K2;1;926_0102;12
34;K1;1;1312_0101;24
34;K1;2;60091_011;12
34;K1;3;1806_041;2
34;K1;4;1806_041;2
34;K1;5;1806_041;2
34;K1;6;6753_02011;12
34;K2;1;60078_0900;2
34;K2;2;3445A1800;6
34;K2;3;1320_0101;24
35;K1;1;786A0600;3
35;K1;2;786A0600;3
35;K1;3;786A0600;3
35;K1;4;786A0700;5
35;K1;5;1806A0200;2
35;K1;6;786A0600;3
35;K2;1;342_0460;12
35;K2;2;3445A1800;6
35;K2;3;1806_041;2
36;K1;1;1567A0100;6
36;K1;2;829D0100;12
36;K1;3;920A0100;8
36;K1;4;831A0600;8
36;K1;5;1386A2200;12
36;K1;6;1567A0100;6
36;K2;1;1806A0200;2
36;K2;2;1806A0200;2
36;K2;3;1806A0200;2
37;K1;1;1806_041;2
37;K1;2;6724_0271;12
37;K1;3;6724_0271;12
37;K1;4;1312_0101;24
37;K1;5;6724_0271;12
37;K1;6;6754_0481;12
37;K1;7;342_0460;11
37;K2;1;60091_011;12
37;K2;2;342_0460;12
37;K2;3;6754_0481;12
38;K1;1;4775_0002;12
38;K1;2;787A0100;3
38;K1;3;1567A0100;6
38;K1;4;4775_0002;12
38;K1;5;1567A0100;6
38;K1;6;4778_0102;8
38;K2;1;1806A0200;2
38;K2;2;1806A0200;2
38;K2;3;1806A0200;2
39;K2;1;1642A0400;6
39;K2;2;1642A0400;6
39;K2;3;1642A0400;6
END
