AVAILABLE QUANTITY OF ITEM: 1271
QTD OF MANUFACTURED PIECES: 1271
ELAPSED TIME:   601.80
OBJ. FUNCTION VALUE: 35.0
STARTS: 35
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K2;1;830D0100;12
1;K2;2;830D0100;12
2;K1;1;3958A0600;12
2;K1;2;3470_028;6
2;K1;3;3957A0600;24
2;K1;4;1806D0900;39
2;K1;5;3958A0600;24
2;K1;6;6724_0941;4
2;K2;1;3445A1800;6
2;K2;2;342_0460;8
2;K2;3;3445A1800;6
2;K2;4;3445A1800;6
3;K1;1;4778_0102;8
3;K1;2;810A0400;12
3;K1;3;1554A0200;8
3;K1;4;830D0100;12
3;K1;5;4778_0102;8
3;K2;1;6754_0481;12
3;K2;2;3470_085;6
3;K2;3;3470_028;6
4;K1;1;810A0400;12
4;K1;2;810A0400;4
4;K1;3;810A0400;12
4;K1;4;1553A0200;12
4;K1;5;830D0100;12
4;K2;1;3470_085;6
4;K2;2;798_0184;5
4;K2;3;3470_028;6
5;K1;1;2434A2200;6
5;K1;2;830D0100;12
5;K1;3;810A0400;12
5;K1;4;830D0100;12
5;K1;5;810A0400;12
5;K2;1;3470_028;6
5;K2;2;3470_085;6
5;K2;3;3470_028;6
6;K1;1;4775_0002;12
6;K1;2;787A0100;3
6;K1;3;1553A0200;12
6;K1;4;1964A2200;8
6;K1;5;830D0100;12
6;K2;1;831A0600;10
6;K2;2;831A0600;10
6;K2;3;831A0600;10
6;K2;4;831A0600;10
7;K1;1;S4_9704300;6
7;K1;2;S4_9704300;6
7;K1;3;S4_9704300;6
7;K1;4;S4_9704300;6
7;K1;5;S4_9704300;6
7;K1;6;S4_9704300;6
7;K1;7;S4_9704300;3
7;K2;1;787A0100;3
7;K2;2;787A0100;3
7;K2;3;787A0100;3
8;K1;1;1555A0200;8
8;K1;2;1964A2200;8
8;K1;3;1567A0100;6
8;K1;4;1555A0200;12
8;K1;5;1554A0200;8
8;K2;1;787A0100;3
8;K2;2;787A0100;1
8;K2;3;787A0100;1
9;K1;1;1567A0100;4
9;K1;2;1964A2200;8
9;K1;3;4778_0102;8
9;K1;4;6896A0100;12
9;K1;5;1567A0100;6
9;K2;1;1806A0200;2
9;K2;2;1806A0200;2
9;K2;3;1806A0200;2
10;K1;1;830D0100;12
10;K1;2;1554A0200;5
10;K1;3;830D0100;12
10;K1;4;810A0400;12
10;K1;5;2434A2200;6
10;K2;1;1806A0200;2
10;K2;2;1806A0200;2
10;K2;3;1806A0200;2
11;K1;1;1556A0200;8
11;K1;2;2434A2200;6
11;K1;3;4775_0002;12
11;K1;4;830D0100;12
11;K1;5;810A0400;12
11;K2;1;3470_028;6
11;K2;2;798_0184;2
11;K2;3;3470_085;6
12;K1;1;1554A0200;8
12;K1;2;2434A2200;2
12;K1;3;1554A0200;8
12;K1;4;1554A0200;8
12;K1;5;4778_0102;8
12;K2;1;1806A0200;2
12;K2;2;1806A0200;2
12;K2;3;1806A0200;2
13;K1;1;4775_0002;12
13;K1;2;1964A2200;8
13;K1;3;1556A0200;12
13;K1;4;830D0100;12
13;K1;5;787A0100;3
13;K2;1;831A0600;10
13;K2;2;831A0600;10
13;K2;3;830D0100;12
14;K1;1;786A0700;6
14;K1;2;1806A0200;2
14;K1;3;786A0700;8
14;K1;4;926_0102;12
14;K1;5;786A0700;8
14;K2;1;3470_085;6
14;K2;2;3470_028;6
14;K2;3;3470_085;6
15;K1;1;6754_0481;2
15;K1;2;3957A0600;6
15;K1;3;6754_0481;12
15;K1;4;3470_085;6
15;K1;5;3445A1800;6
15;K1;6;3470_085;6
15;K1;7;1806D0900;60
15;K2;1;3445A1800;6
15;K2;2;798_0184;5
15;K2;3;3470_028;6
16;K1;1;6754_0481;12
16;K1;2;342_0460;12
16;K1;3;1806D0900;1
16;K1;4;3470_028;6
16;K1;5;3470_028;6
16;K1;6;6754_0481;12
16;K1;7;3958A0600;24
16;K2;1;3470_085;6
16;K2;2;6724_0941;12
16;K2;3;6724_0941;12
17;K1;1;926_0102;12
17;K1;2;786A0700;8
17;K1;3;926_0102;12
17;K1;4;926_0102;2
17;K1;5;926_0102;12
17;K2;1;3470_085;6
17;K2;2;798_0184;5
17;K2;3;6724_0941;12
18;K1;1;1567A0100;6
18;K1;2;810A0400;12
18;K1;3;1567A0100;6
18;K1;4;831A0600;10
18;K1;5;831A0600;10
18;K1;6;1567A0100;6
18;K1;7;6896A0100;12
19;K1;1;1964A2200;8
19;K1;2;4778_0102;8
19;K1;3;6896A0100;6
19;K1;4;1567A0100;6
19;K1;5;1553A0200;6
END
