AVAILABLE QUANTITY OF ITEM: 2120
QTD OF MANUFACTURED PIECES: 2120
ELAPSED TIME:   601.93
OBJ. FUNCTION VALUE: 61.0
STARTS: 61
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
10;K1;1;6898A0100;12
10;K1;2;4774_0002;12
10;K1;3;1555A0200;12
10;K1;4;1555A0200;12
10;K1;5;4775_0002;12
10;K2;1;1806A0200;2
10;K2;2;1806A0200;2
10;K2;3;1806A0200;2
11;K1;1;786A0600;3
11;K1;2;786A0600;3
11;K1;3;786A0600;3
11;K1;4;786A0700;8
11;K1;5;786A0700;8
11;K1;6;786A0600;3
11;K2;1;1806A0200;2
11;K2;2;1806A0200;2
11;K2;3;1806A0200;2
12;K1;1;2434A2200;2
12;K1;2;829D0100;12
12;K1;3;1559A0200;12
12;K1;4;920A0100;8
12;K1;5;1553A0200;12
12;K2;1;341_0250;12
12;K2;2;6754_0481;12
12;K2;3;1806_5051;10
13;K1;1;810A0400;12
13;K1;2;4775_0002;12
13;K1;3;1556A0200;12
13;K1;4;2434A2200;6
13;K1;5;810A0400;12
13;K2;1;1806_5051;10
13;K2;2;6753_02011;12
13;K2;3;1806_5051;10
14;K1;1;341_0250;12
14;K1;2;6724_0271;12
14;K1;3;1320_0101;24
14;K1;4;6724_0271;6
14;K1;5;1320_0101;24
14;K1;6;1320_0101;24
14;K2;1;6753_02011;12
14;K2;2;1806_5051;10
14;K2;3;6754_0481;12
15;K1;1;1553A0200;12
15;K1;2;1555A0200;4
15;K1;3;1567A0100;6
15;K1;4;1567A0100;6
15;K1;5;1567A0100;6
15;K1;6;4775_0002;12
15;K2;1;787A0100;3
15;K2;2;787A0100;3
15;K2;3;787A0100;3
16;K1;1;341_0250;12
16;K1;2;6724_0941;12
16;K1;3;6754_0481;12
16;K1;4;6864_0280;4
16;K1;5;1394_0101;24
16;K1;6;1320_0101;24
16;K2;1;1806A0200;2
16;K2;2;1806A0200;2
16;K2;3;1806A0200;2
17;K1;1;1394_0101;24
17;K1;2;6724_0941;12
17;K1;3;6724_0271;12
17;K1;4;6864_0280;2
17;K1;5;1394_0101;12
17;K1;6;6753_02011;4
17;K2;1;1806_5051;10
17;K2;2;341_0250;12
17;K2;3;1806_5051;10
18;K1;1;S4_9704300;4
18;K1;2;S4_9704300;6
18;K1;3;S4_9704300;6
18;K1;4;S4_9704300;6
18;K1;5;S4_9704300;6
18;K1;6;S4_9704300;6
18;K1;7;S4_9704300;6
18;K2;1;6754_0481;12
18;K2;2;1806_5051;10
18;K2;3;1806_5051;10
19;K1;1;962A0100;2
19;K1;2;6864_0280;4
19;K1;3;6864_0280;4
19;K1;4;341_0250;12
19;K1;5;6753_02011;12
19;K1;6;6864_0280;4
19;K2;1;1806A0200;2
19;K2;2;1806A0200;2
19;K2;3;1806A0200;2
20;K1;1;786A0600;3
20;K1;2;786A0600;3
20;K1;3;786A0700;4
20;K1;4;786A0600;3
20;K1;5;786A0600;3
20;K1;6;786A0700;8
20;K2;1;1806A0200;2
20;K2;2;1806A0200;2
20;K2;3;1806A0200;2
21;K1;1;6724_0941;6
21;K1;2;1320_0101;24
21;K1;3;1320_0101;24
21;K1;4;6754_0481;12
21;K1;5;6864_0280;4
21;K1;6;6754_0481;4
21;K2;1;1806A0200;2
21;K2;2;1806A0200;2
21;K2;3;1806A0200;2
22;K1;1;S4_9504622;21
22;K1;2;786A0700;8
22;K1;3;S4_9504612;21
22;K1;4;S4_9504612;21
22;K1;5;S4_9504622;21
22;K2;1;341_0250;12
23;K1;1;787A0100;3
23;K1;2;787A0100;3
23;K1;3;1567A0100;6
23;K1;4;1567A0100;6
23;K1;5;1567A0100;6
23;K1;6;1567A0100;6
23;K1;7;4775_0002;12
23;K2;1;1806_5051;10
23;K2;2;1806_5051;10
23;K2;3;1806_5051;10
24;K1;1;962A0100;6
24;K1;2;1320_0101;24
24;K1;3;1320_0101;24
24;K1;4;1320_0101;24
24;K1;5;6754_0481;12
24;K2;1;1806A0200;2
24;K2;2;1806A0200;2
24;K2;3;1806A0200;2
25;K1;1;787A0100;3
25;K1;2;1567A0100;6
25;K1;3;787A0100;3
25;K1;4;4775_0002;12
25;K1;5;1567A0100;6
25;K1;6;787A0100;3
25;K2;1;787A0100;3
25;K2;2;787A0100;3
25;K2;3;787A0100;3
26;K1;1;1567A0100;6
26;K1;2;787A0100;3
26;K1;3;787A0100;3
26;K1;4;1567A0100;6
26;K1;5;6898A0100;12
26;K1;6;810A0400;12
26;K2;1;1806_5051;10
26;K2;2;6754_0481;12
26;K2;3;341_0250;12
27;K1;1;4775_0002;12
27;K1;2;2434A2200;6
27;K1;3;6898A0100;12
27;K1;4;787A0100;3
27;K1;5;1567A0100;2
27;K2;1;787A0100;3
27;K2;2;787A0100;3
27;K2;3;787A0100;3
28;K1;1;1553A0200;12
28;K1;2;4774_0002;12
28;K1;3;1556A0200;12
28;K1;4;2434A2200;6
28;K1;5;4774_0002;12
28;K2;1;1806A0200;2
28;K2;2;1806A0200;2
28;K2;3;1806A0200;2
29;K1;1;962A0100;6
29;K1;2;6753_02011;12
29;K1;3;1320_0101;24
29;K1;4;6753_02011;12
29;K1;5;962A0100;6
29;K2;1;S4_9504612;15
29;K2;2;1806A0200;2
30;K1;1;829D0100;12
30;K1;2;920A0100;4
30;K1;3;829D0100;12
30;K1;4;4775_0002;12
30;K1;5;1556A0200;12
30;K2;1;1806A0200;2
30;K2;2;1806A0200;2
30;K2;3;1806A0200;2
31;K1;1;1553A0200;12
31;K1;2;4775_0002;12
31;K1;3;787A0100;1
31;K1;4;1964A2200;2
31;K1;5;1559A0200;12
32;K1;1;4775_0002;12
32;K1;2;4775_0002;4
32;K1;3;1553A0200;12
32;K1;4;810A0400;4
32;K1;5;4774_0002;12
END
