AVAILABLE QUANTITY OF ITEM: 1631
QTD OF MANUFACTURED PIECES: 1631
ELAPSED TIME:  3605.17
OBJ. FUNCTION VALUE: 45.0
STARTS: 45
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
18;K2;3;6753_02011;12
19;K1;1;786A0600;3
19;K1;2;786A0700;8
19;K1;3;786A0700;8
19;K1;4;786A0600;3
19;K1;5;786A0600;3
19;K1;6;786A0600;3
19;K2;1;6774_01030;12
19;K2;2;6774_01030;12
19;K2;3;341_0250;12
20;K1;1;1964A2200;8
20;K1;2;4775_0002;12
20;K1;3;1964A2200;6
20;K1;4;4775_0002;12
20;K2;1;3470_085;6
20;K2;2;3470_028;6
20;K2;3;6774_01030;12
21;K1;1;4775_0002;12
21;K1;2;1554A0200;8
21;K1;3;1567A0100;6
21;K1;4;1964A2200;8
21;K1;5;810A0400;12
21;K2;1;1806A0200;2
21;K2;2;1806A0200;2
21;K2;3;1806A0200;2
22;K1;1;1556A0200;8
22;K1;2;810A0400;4
22;K1;3;810A0400;12
22;K1;4;1556A0200;12
22;K1;5;1559A0200;8
22;K2;1;3958A0600;24
22;K2;2;1320_0101;23
23;K1;1;3470_085;6
23;K1;2;6864_0280;4
23;K1;3;3470_085;6
23;K1;4;6724_0941;8
23;K1;5;1568_0101;20
23;K1;6;60091_011;12
23;K2;1;1806A0200;2
23;K2;2;1806A0200;2
24;K1;1;1567A0100;6
24;K1;2;831A0600;10
24;K1;3;2434A2200;6
24;K1;4;1567A0100;6
24;K1;5;1555A0200;7
24;K1;6;1386A2200;8
END
