AVAILABLE QUANTITY OF ITEM: 1631
QTD OF MANUFACTURED PIECES: 1631
ELAPSED TIME:  3602.08
OBJ. FUNCTION VALUE: 45.0
STARTS: 45
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
14;K1;5;786A0900;6
14;K1;6;1964A2200;6
14;K2;1;831A0600;10
14;K2;2;831A0600;10
14;K2;3;829D0100;11
15;K1;1;4775_0002;12
15;K1;2;1964A2200;8
15;K1;3;1964A2200;8
15;K1;4;786A0900;6
15;K1;5;786A0900;6
15;K2;1;3957A0600;24
15;K2;2;962A0100;6
16;K1;1;1554A0200;7
16;K1;2;1555A0200;7
16;K1;3;810A0400;12
16;K1;4;4775_0002;12
16;K1;5;810A0400;12
16;K2;1;1806A0200;2
16;K2;2;1806A0200;2
16;K2;3;1806A0200;2
17;K1;1;1559A0200;8
17;K1;2;4775_0002;12
17;K1;3;829D0100;12
17;K1;4;4775_0002;12
17;K1;5;1386A2200;8
17;K2;1;810A0400;4
17;K2;2;1559A0200;12
18;K1;1;1567A0100;6
18;K1;2;831A0600;10
18;K1;3;1964A2200;8
18;K1;4;786A0900;6
18;K1;5;1386A2200;12
18;K1;6;1556A0200;12
18;K2;1;3470_028;6
18;K2;2;798_0184;5
18;K2;3;6774_01030;12
19;K1;1;2434A2200;6
19;K1;2;4775_0002;12
19;K1;3;1567A0100;6
19;K1;4;1567A0100;4
19;K1;5;786A0900;6
19;K1;6;1567A0100;6
19;K1;7;786A0900;6
19;K2;1;1806A0200;2
19;K2;2;1806A0200;2
19;K2;3;1806A0200;2
20;K1;1;786A0600;3
20;K1;2;786A0700;6
20;K1;3;786A0700;8
20;K1;4;S4_9504622;21
20;K1;5;926_0102;12
20;K2;1;60091_011;6
20;K2;2;60078_0900;12
20;K2;3;3470_085;6
21;K1;1;S4_9504612;21
21;K1;2;786A0600;3
21;K1;3;786A0600;3
21;K1;4;786A0600;3
21;K1;5;786A0600;3
21;K1;6;926_0102;12
21;K2;1;3470_085;6
21;K2;2;3470_028;6
21;K2;3;60078_0900;12
22;K1;1;1386A2200;12
22;K1;2;2434A2200;6
22;K1;3;1555A0200;12
22;K1;4;2434A2200;6
22;K1;5;2434A2200;6
22;K2;1;1806A0200;2
22;K2;2;1806A0200;2
22;K2;3;1806A0200;2
23;K1;1;1806A0800;12
23;K1;2;962A0100;6
23;K1;3;1806A0800;12
23;K1;4;1806A0800;12
23;K1;5;3957A0600;24
23;K1;6;3470_085;6
24;K1;1;3957A0600;18
24;K1;2;1320_0101;24
24;K1;3;3958A0600;24
24;K1;4;1806A0800;12
24;K1;5;6753_02011;2
END
