AVAILABLE QUANTITY OF ITEM: 2330
QTD OF MANUFACTURED PIECES: 2330
ELAPSED TIME: 10805.87
OBJ. FUNCTION VALUE: 60.0
STARTS: 60
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
9;K1;3;1567A0100;6
9;K1;4;1386A2200;12
9;K1;5;1567A0100;6
9;K1;6;829D0100;12
9;K2;1;60078_0900;12
9;K2;2;3445A1800;6
9;K2;3;342_0460;12
9;K2;4;342_0460;12
10;K1;1;6753_02011;12
10;K1;2;3470_085;6
10;K1;3;1806_041;2
10;K1;4;3957A0600;24
10;K1;5;3470_085;6
10;K1;6;1806_041;2
10;K2;1;3445A1800;6
10;K2;2;60078_0900;12
10;K2;3;3445A1800;6
10;K2;4;342_0460;12
11;K1;1;787A0100;3
11;K1;2;1567A0100;6
11;K1;3;1567A0100;6
11;K1;4;810A0400;12
11;K1;5;920A0100;8
11;K1;6;1556A0200;12
11;K2;1;5450A0000;12
11;K2;2;786A0900;6
11;K2;3;831A0600;10
12;K1;1;4778_0102;8
12;K1;2;6896A0100;12
12;K1;3;829D0100;12
12;K1;4;4775_0002;12
12;K1;5;830D0100;12
12;K2;1;1806A0200;2
12;K2;2;1806A0200;2
12;K2;3;1806A0200;2
13;K1;1;962A0100;2
13;K1;2;1806_041;2
13;K1;3;1806D0900;40
13;K1;4;1806_041;2
13;K1;5;1320_0101;24
13;K1;6;1806_041;2
13;K2;1;342_0460;12
13;K2;2;342_0460;12
13;K2;3;3445A1800;6
13;K2;4;3445A1800;6
14;K1;1;1567A0100;6
14;K1;2;1567A0100;6
14;K1;3;1567A0100;6
14;K1;4;830D0100;12
14;K1;5;1567A0100;6
14;K1;6;1567A0100;6
14;K1;7;1567A0100;6
14;K2;1;1806A0200;2
14;K2;2;1806A0200;2
14;K2;3;1806A0200;2
15;K1;1;786A0600;3
15;K1;2;786A0600;3
15;K1;3;786A0600;3
15;K1;4;786A0700;8
15;K1;5;786A0600;3
15;K1;6;786A0600;3
15;K2;1;3445A1800;6
15;K2;2;342_0460;12
15;K2;3;342_0460;8
16;K1;1;1320_0101;24
16;K1;2;1806_041;2
16;K1;3;1806D0900;60
16;K1;4;6753_02011;6
16;K1;5;1312_0101;24
16;K1;6;1806_041;2
16;K2;1;342_0460;12
16;K2;2;3445A1800;6
16;K2;3;60078_0900;2
16;K2;4;3445A1800;6
17;K1;1;6724_0271;12
17;K1;2;6753_02011;12
17;K1;3;1806_041;2
17;K1;4;1320_0101;22
17;K1;5;1312_0101;24
17;K1;6;6724_0271;12
17;K2;1;342_0460;12
17;K2;2;3445A1800;6
17;K2;3;60078_0900;12
17;K2;4;3445A1800;6
18;K1;1;1567A0100;6
18;K1;2;1567A0100;6
18;K1;3;1559A0200;3
18;K1;4;829D0100;12
18;K1;5;1567A0100;6
18;K1;6;829D0100;12
18;K2;1;3445A1800;6
18;K2;2;60078_0900;12
18;K2;3;3445A1800;6
18;K2;4;3445A1800;6
19;K1;1;829D0100;12
19;K1;2;4775_0002;12
19;K1;3;1386A2200;12
19;K1;4;1554A0200;8
19;K1;5;810A0400;12
19;K2;1;1806A0200;2
19;K2;2;1806A0200;2
19;K2;3;1806A0200;2
20;K1;1;830D0100;12
20;K1;2;1559A0200;12
20;K1;3;830D0100;12
20;K1;4;6896A0100;12
20;K1;5;829D0100;12
20;K2;1;5450A0000;12
20;K2;2;831A0600;10
20;K2;3;786A0900;6
21;K1;1;1312_0101;24
21;K1;2;6724_0271;12
21;K1;3;3445A1800;6
21;K1;4;1312_0101;6
21;K1;5;6754_0481;12
21;K1;6;1312_0101;24
21;K2;1;342_0460;12
21;K2;2;342_0460;12
21;K2;3;342_0460;12
21;K2;4;3445A1800;6
22;K1;1;829D0100;12
22;K1;2;1567A0100;6
22;K1;3;787A0100;3
22;K1;4;810A0400;12
22;K1;5;1567A0100;6
22;K1;6;829D0100;12
22;K2;1;787A0100;3
22;K2;2;5450A0000;2
22;K2;3;787A0100;3
23;K1;1;1806_041;2
23;K1;2;962A0100;6
23;K1;3;1806_041;2
23;K1;4;3957A0600;12
23;K1;5;1806_041;1
23;K2;1;786A0900;6
23;K2;2;786A0900;6
23;K2;3;786A0900;6
23;K2;4;786A0900;6
24;K1;1;1386A2200;12
24;K1;2;6898A0100;6
24;K1;3;830D0100;12
24;K1;4;829D0100;12
24;K1;5;1555A0200;12
24;K2;1;3445A1800;6
24;K2;2;3445A1800;6
24;K2;3;342_0460;12
24;K2;4;3445A1800;6
25;K1;1;810A0400;12
25;K1;2;810A0400;12
25;K1;3;1555A0200;12
25;K1;4;810A0400;12
25;K1;5;4778_0102;8
25;K2;1;1806A0200;2
25;K2;2;1806A0200;2
25;K2;3;1806A0200;2
26;K1;1;786A0700;8
26;K1;2;926_0102;12
26;K1;3;926_0102;12
26;K1;4;926_0102;12
26;K1;5;786A0600;3
26;K2;1;1806A0200;2
26;K2;2;1806A0200;2
26;K2;3;1806A0200;2
27;K1;1;786A0900;6
27;K1;2;2434A2200;6
27;K1;3;831A0600;10
27;K1;4;786A0900;6
27;K1;5;1554A0200;6
27;K1;6;6896A0100;6
27;K2;1;1642A0400;6
27;K2;2;1642A0400;1
27;K2;3;1642A0400;5
28;K1;1;1556A0200;8
28;K1;2;1554A0200;8
28;K1;3;6898A0100;12
28;K1;4;2434A2200;6
28;K1;5;4778_0102;8
28;K2;1;3470_085;6
28;K2;2;6754_0481;2
28;K2;3;6753_02011;12
29;K1;1;829D0100;12
29;K1;2;830D0100;12
29;K1;3;1555A0200;12
29;K1;4;920A0100;8
29;K1;5;1554A0200;8
29;K2;1;1642A0400;6
29;K2;2;1642A0400;6
29;K2;3;1642A0400;6
30;K1;1;60091_011;12
30;K1;2;3958A0600;24
30;K1;3;1320_0101;24
30;K1;4;1320_0101;24
30;K1;5;962A0100;6
30;K2;1;6753_02011;12
30;K2;2;3445A1800;6
30;K2;3;6754_0481;12
31;K2;1;1806A0200;2
31;K2;2;926_0102;8
END
