AVAILABLE QUANTITY OF ITEM: 3729
QTD OF MANUFACTURED PIECES: 3729
ELAPSED TIME: 10809.68
OBJ. FUNCTION VALUE: 111.0
STARTS: 111
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
32;K1;5;1567A0100;6
32;K1;6;1556A0200;8
32;K2;1;5450A0000;12
32;K2;2;787A0100;3
32;K2;3;787A0100;3
33;K1;1;1806D0900;60
33;K1;2;1806_041;2
33;K1;3;1806_041;2
33;K1;4;1568_0101;24
33;K1;5;1806_041;2
33;K1;6;1806_041;2
33;K2;1;1806A0800;12
33;K2;2;342_0460;12
33;K2;3;6774_01030;12
34;K1;1;830D0100;12
34;K1;2;829D0100;12
34;K1;3;1553A0200;6
34;K1;4;786A0900;6
34;K1;5;787A0100;3
34;K1;6;1567A0100;6
34;K2;1;1806A0800;12
34;K2;2;6753_02011;12
34;K2;3;341_0250;9
35;K1;1;1806_041;2
35;K1;2;1806_041;2
35;K1;3;1806_041;2
35;K1;4;1806A0800;4
35;K1;5;1806_041;2
35;K2;1;1806A0200;2
35;K2;2;1806A0200;2
35;K2;3;1806A0200;2
36;K1;1;5450A0000;1
36;K1;2;1567A0100;6
36;K1;3;830D0100;12
36;K1;4;829D0100;12
36;K1;5;829D0100;12
36;K1;6;1567A0100;6
36;K2;1;1806A0200;2
36;K2;2;1806A0200;2
36;K2;3;1806A0200;2
37;K1;1;70069_23;12
37;K1;2;1806_041;2
37;K1;3;6754_0481;12
37;K1;4;1806_041;2
37;K1;5;342_0460;12
37;K1;6;1806_041;2
37;K2;1;1806A0200;2
37;K2;2;1806A0200;2
37;K2;3;1806A0200;2
38;K1;1;1567A0100;6
38;K1;2;1964A2200;8
38;K1;3;830D0100;12
38;K1;4;1567A0100;6
38;K1;5;1567A0100;6
38;K1;6;787A0100;3
38;K2;1;6753_02011;12
38;K2;2;798_0184;5
38;K2;3;1806_5051;10
39;K1;1;1567A0100;6
39;K1;2;1567A0100;6
39;K1;3;4781A0100;8
39;K1;4;4781A0100;8
39;K1;5;1567A0100;6
39;K1;6;1567A0100;6
39;K2;1;1806A0800;12
39;K2;2;3470_085;6
39;K2;3;3470_085;1
40;K1;1;1559A0200;12
40;K1;2;830D0100;12
40;K1;3;1964A2200;8
40;K1;4;S4_9704411;6
40;K1;5;830D0100;12
40;K2;1;831A0600;10
40;K2;2;831A0600;10
40;K2;3;831A0600;10
40;K2;4;786A0900;6
41;K1;1;1806_041;2
41;K1;2;1806_041;2
41;K1;3;1568_0101;24
41;K1;4;962A0100;6
41;K1;5;6753_02011;12
41;K2;1;962A0100;6
41;K2;2;1806_041;2
42;K1;1;786A0600;3
42;K1;2;786A0600;2
42;K1;3;786A0600;3
42;K1;4;786A0600;2
42;K1;5;786A0600;3
42;K1;6;786A0600;3
42;K1;7;786A0600;3
42;K2;1;1806A0200;2
42;K2;2;1806A0200;2
42;K2;3;1806A0200;2
43;K1;1;1806_041;2
43;K1;2;6774_01030;12
43;K1;3;341_0250;12
43;K1;4;3958A0600;24
43;K1;5;1806_041;2
43;K1;6;1806_041;1
43;K2;1;1806A0200;2
43;K2;2;1806A0200;2
43;K2;3;1806A0200;2
44;K1;1;830D0100;12
44;K1;2;S4_9704411;6
44;K1;3;830D0100;12
44;K1;4;787A0100;3
44;K1;5;787A0100;3
44;K1;6;830D0100;12
44;K2;1;6774_01030;12
44;K2;2;3470_085;6
44;K2;3;6774_01030;12
45;K1;1;1806_041;2
45;K1;2;1806_041;2
45;K1;3;1806_041;2
45;K1;4;1568_0101;4
45;K1;5;1806_041;2
45;K1;6;1806D0900;60
45;K2;1;1806A0200;2
45;K2;2;1806A0200;2
45;K2;3;1806A0200;2
46;K1;1;831A0600;10
46;K1;2;1567A0100;6
46;K1;3;786A0900;6
46;K1;4;1567A0100;6
46;K1;5;4778_0102;8
46;K1;6;829D0100;12
46;K1;7;831A0600;10
46;K2;1;830D0100;12
46;K2;2;830D0100;12
47;K1;1;830D0100;12
47;K1;2;830D0100;12
47;K1;3;1386A2200;12
47;K1;4;1567A0100;6
47;K1;5;5450A0000;12
47;K2;1;1806A0200;2
47;K2;2;1806A0200;2
47;K2;3;1806A0200;2
48;K1;1;786A0700;8
48;K1;2;786A0600;3
48;K1;3;786A0600;3
48;K1;4;786A0600;3
48;K1;5;786A0700;8
48;K1;6;786A0600;3
48;K2;1;1806A0200;2
48;K2;2;1806A0200;2
48;K2;3;1806A0200;2
49;K1;1;4781A0100;8
49;K1;2;786A0900;6
49;K1;3;831A0600;10
49;K1;4;830D0100;12
49;K1;5;S4_9704411;4
49;K1;6;1556A0200;12
49;K2;1;1806A0200;2
49;K2;2;1806A0200;2
49;K2;3;1806A0200;2
50;K1;1;1806_5051;10
50;K1;2;1806_041;2
50;K1;3;1806_041;2
50;K1;4;1806_041;2
50;K1;5;1806_041;2
50;K1;6;1806_041;2
50;K2;1;342_0460;12
50;K2;2;1806_5051;10
50;K2;3;6754_0481;12
51;K1;1;829D0100;12
51;K1;2;829D0100;12
51;K1;3;1964A2200;8
51;K1;4;4778_0102;8
51;K1;5;1567A0100;6
51;K2;1;1806A0200;2
51;K2;2;1806A0200;2
51;K2;3;1806A0200;2
52;K1;1;S4_9704411;6
52;K1;2;1567A0100;6
52;K1;3;1567A0100;6
52;K1;4;831A0600;10
52;K1;5;830D0100;12
52;K1;6;787A0100;3
52;K1;7;1567A0100;6
52;K2;1;786A0900;6
52;K2;2;830D0100;12
52;K2;3;831A0600;10
53;K1;1;1806_041;2
53;K1;2;1806_041;2
53;K1;3;1806_5051;10
53;K1;4;1806_041;2
53;K1;5;1806_041;2
53;K1;6;1806_041;2
53;K2;1;6774_01030;12
53;K2;2;1806_5051;10
53;K2;3;1806_5051;10
54;K1;1;1806D0900;60
54;K1;2;962A0100;6
54;K1;3;1806_041;2
54;K1;4;1806_041;2
54;K1;5;3957A0600;24
54;K1;6;1806_041;2
54;K2;1;1806_041;2
55;K1;1;810A0400;12
55;K1;2;1567A0100;6
55;K1;3;829D0100;12
55;K1;4;830D0100;12
55;K1;5;830D0100;12
55;K2;1;1806A0200;2
55;K2;2;1806A0200;2
55;K2;3;1806A0200;2
56;K1;1;830D0100;12
56;K1;2;1964A2200;8
56;K1;3;1559A0200;12
56;K1;4;787A0100;3
56;K1;5;787A0100;3
56;K2;1;1806A0200;2
56;K2;2;1806A0200;2
56;K2;3;1806A0200;2
57;K1;1;6754_0481;12
57;K1;2;1806_041;2
57;K1;3;6774_01030;12
57;K1;4;3957A0600;12
57;K1;5;1806_5051;10
57;K1;6;1806_041;2
END
