AVAILABLE QUANTITY OF ITEM: 2979
QTD OF MANUFACTURED PIECES: 2979
ELAPSED TIME: 10817.25
OBJ. FUNCTION VALUE: 85.0
STARTS: 85
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
22;K2;3;342_0460;12
23;K1;1;1556A0200;12
23;K1;2;829D0100;12
23;K1;3;787A0100;3
23;K1;4;5450A0000;2
23;K1;5;1567A0100;6
23;K2;1;342_0460;12
23;K2;2;342_0460;8
23;K2;3;342_0460;12
23;K2;4;342_0460;12
24;K1;1;787A0100;3
24;K1;2;1567A0100;6
24;K1;3;787A0100;3
24;K1;4;829D0100;12
24;K1;5;830D0100;12
24;K1;6;5450A0000;12
24;K2;1;786A0900;6
24;K2;2;786A0900;6
24;K2;3;1556A0200;4
25;K1;1;1567A0100;6
25;K1;2;S4_9704411;6
25;K1;3;1567A0100;6
25;K1;4;S4_9704411;2
25;K1;5;1567A0100;6
25;K1;6;787A0100;3
25;K1;7;1964A2200;6
25;K2;1;786A0900;6
25;K2;2;786A0900;6
25;K2;3;830D0100;12
26;K1;1;918_0102;15
26;K1;2;786A0600;3
26;K1;3;918_0102;15
26;K1;4;918_0102;15
26;K1;5;786A0600;1
26;K2;1;1806A0200;2
26;K2;2;1806A0200;2
26;K2;3;1806A0200;2
27;K1;1;1555A0200;8
27;K1;2;830D0100;12
27;K1;3;5450A0000;12
27;K1;4;831A0600;10
27;K1;5;829D0100;12
27;K1;6;1567A0100;6
27;K2;1;6774_01030;12
27;K2;2;60091_011;11
27;K2;3;1806_5051;10
28;K1;1;830D0100;12
28;K1;2;1567A0100;6
28;K1;3;1567A0100;6
28;K1;4;1567A0100;6
28;K1;5;1567A0100;6
28;K1;6;787A0100;3
28;K1;7;787A0100;3
28;K2;1;1806A0200;2
28;K2;2;1806A0200;2
28;K2;3;1806A0200;2
29;K1;1;918_0102;15
29;K1;2;786A0600;3
29;K1;3;918_0102;15
29;K1;4;918_0102;15
29;K1;5;918_0102;10
29;K2;1;1806A0200;2
29;K2;2;1806A0200;2
29;K2;3;1806A0200;2
30;K1;1;787A0100;3
30;K1;2;1567A0100;6
30;K1;3;1567A0100;6
30;K1;4;830D0100;12
30;K1;5;1567A0100;6
30;K1;6;786A0900;6
30;K1;7;1567A0100;2
30;K2;1;1806A0200;2
30;K2;2;1806A0200;2
30;K2;3;1806A0200;2
31;K1;1;1806_041;2
31;K1;2;1806_041;2
31;K1;3;1320_0101;23
31;K1;4;341_0250;12
31;K1;5;1806_041;2
31;K1;6;60091_011;12
31;K2;1;829D0100;12
31;K2;2;786A0900;6
31;K2;3;786A0900;6
32;K1;1;1567A0100;6
32;K1;2;1964A2200;8
32;K1;3;830D0100;12
32;K1;4;830D0100;12
32;K1;5;1553A0200;12
32;K2;1;6724_0941;6
32;K2;2;1806_5051;10
32;K2;3;3470_085;6
33;K1;1;1567A0100;6
33;K1;2;1567A0100;6
33;K1;3;1964A2200;8
33;K1;4;5450A0000;12
33;K1;5;787A0100;3
33;K1;6;830D0100;12
33;K2;1;1806A0200;2
33;K2;2;1806A0200;2
33;K2;3;1806A0200;2
34;K1;1;6774_01030;4
34;K1;2;3958A0600;24
34;K1;3;60091_011;12
34;K1;4;1806_041;2
34;K1;5;6754_0481;12
34;K1;6;1568_0101;24
34;K2;1;1806A0200;2
34;K2;2;1806A0200;2
34;K2;3;1806A0200;2
35;K1;1;1559A0200;12
35;K1;2;1553A0200;12
35;K1;3;787A0100;3
35;K1;4;829D0100;12
35;K1;5;830D0100;12
35;K2;1;6753_02011;12
35;K2;2;1806_5051;10
35;K2;3;1806_5051;10
36;K1;1;1964A2200;8
36;K1;2;786A0900;6
36;K1;3;786A0900;6
36;K1;4;786A0900;6
36;K1;5;S4_9704411;6
36;K1;6;787A0100;3
36;K1;7;787A0100;3
36;K2;1;1806A0200;2
36;K2;2;1806A0200;2
36;K2;3;1806A0200;2
37;K1;1;830D0100;12
37;K1;2;830D0100;12
37;K1;3;829D0100;12
37;K1;4;1567A0100;6
37;K1;5;1567A0100;6
37;K1;6;787A0100;3
37;K2;1;6754_0481;4
37;K2;2;60091_011;1
37;K2;3;798_0184;5
38;K1;1;3470_085;1
38;K1;2;6753_02011;12
38;K1;3;60091_011;12
38;K1;4;341_0250;12
38;K1;5;1320_0101;24
38;K1;6;70069_23;12
38;K2;1;1806A0200;2
38;K2;2;1806A0200;2
38;K2;3;1806A0200;2
39;K1;1;786A0600;3
39;K1;2;786A0600;3
39;K1;3;786A0600;3
39;K1;4;786A0600;3
39;K1;5;786A0600;3
39;K1;6;786A0600;3
39;K1;7;786A0600;3
39;K2;1;342_0460;12
39;K2;2;3470_085;6
39;K2;3;1806_5051;10
40;K1;1;70069_23;12
40;K1;2;70069_23;6
40;K1;3;6774_01030;12
40;K1;4;1568_0101;4
40;K1;5;962A0100;6
40;K2;1;1806A0200;2
40;K2;2;1806A0200;2
40;K2;3;1806A0200;2
41;K1;1;1806_041;2
41;K1;2;3958A0600;24
41;K1;3;6774_01030;12
41;K1;4;3958A0600;12
41;K1;5;1806_041;2
41;K1;6;1806D0900;40
41;K2;1;60091_011;12
41;K2;2;798_0184;5
41;K2;3;1806_5051;10
42;K1;1;829D0100;12
42;K1;2;830D0100;12
42;K1;3;830D0100;12
42;K1;4;810A0400;12
42;K2;1;1806A0200;2
42;K2;2;1806A0200;2
42;K2;3;1806A0200;2
43;K2;1;1567A0100;6
43;K2;2;786A0900;6
43;K2;3;786A0900;6
44;K2;1;1806A0200;2
44;K2;2;1806A0200;2
44;K2;3;1806A0200;2
END
