AVAILABLE QUANTITY OF ITEM: 2290
QTD OF MANUFACTURED PIECES: 2290
ELAPSED TIME:   601.97
OBJ. FUNCTION VALUE: 81.0
STARTS: 81
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
34;K2;3;1806A0200;2
35;K1;1;1806_041;2
35;K1;2;3958A0600;24
35;K1;3;1320_0101;24
35;K1;4;1806_041;2
35;K1;5;1806_041;2
35;K2;1;1806A0200;2
35;K2;2;1806A0200;2
35;K2;3;1806A0200;2
36;K1;1;786A0600;3
36;K1;2;786A0600;3
36;K1;3;1806A0200;2
36;K1;4;926_0102;12
36;K1;5;926_0102;12
36;K1;6;786A0600;3
36;K2;1;1312_0101;24
36;K2;2;1806_041;2
37;K1;1;1806_041;2
37;K1;2;1806_041;2
37;K1;3;1806_041;2
37;K1;4;1806_041;2
37;K1;5;1568_0101;24
37;K2;1;1806A0200;2
37;K2;2;1806A0200;2
37;K2;3;1806A0200;2
38;K1;1;830D0100;12
38;K1;2;2434A2200;6
38;K1;3;830D0100;12
38;K1;4;830D0100;12
38;K1;5;830D0100;12
38;K2;1;1806A0200;2
38;K2;2;1806A0200;2
38;K2;3;1806A0200;2
39;K1;1;830D0100;12
39;K1;2;4781A0100;8
39;K1;3;6896A0100;12
39;K1;4;1567A0100;6
39;K1;5;786A0900;6
39;K1;6;787A0100;3
39;K2;1;1806A0200;2
39;K2;2;1806A0200;2
39;K2;3;1806A0200;2
40;K1;1;786A0600;3
40;K1;2;786A0600;3
40;K1;3;786A0600;3
40;K1;4;786A0600;3
40;K1;5;786A0600;3
40;K1;6;786A0600;3
40;K1;7;786A0600;3
40;K2;1;1806A0200;2
40;K2;2;1806A0200;2
40;K2;3;1806A0200;2
41;K1;1;6896A0100;4
41;K1;2;6896A0100;12
41;K1;3;1559A0200;12
41;K1;4;830D0100;12
41;K1;5;1556A0200;12
41;K2;1;1806A0200;2
41;K2;2;1806A0200;2
42;K1;1;830D0100;12
42;K1;2;6896A0100;12
42;K1;3;920A0100;4
42;K1;4;2434A2200;6
END
