AVAILABLE QUANTITY OF ITEM: 1500
QTD OF MANUFACTURED PIECES: 1500
ELAPSED TIME:   601.79
OBJ. FUNCTION VALUE: 65.0
STARTS: 65
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
10;K2;1;1806A0200;2
10;K2;2;1806A0200;1
10;K2;3;1806A0200;2
11;K1;1;918_0102;15
11;K1;2;926_0102;12
11;K1;3;926_0102;12
11;K1;4;918_0102;15
11;K1;5;918_0102;15
11;K2;1;6898A0100;12
11;K2;2;4778_0102;8
12;K1;1;1568_0101;1
12;K1;2;1568_0101;5
12;K1;3;70069_23;12
12;K1;4;3957A0600;12
12;K1;5;70069_23;12
12;K2;1;3470_028;6
12;K2;2;798_0184;5
12;K2;3;3445A1800;6
13;K1;1;829D0100;12
13;K1;2;5450A0000;1
13;K1;3;6896A0100;12
13;K1;4;6896A0100;12
13;K1;5;810A0400;12
13;K2;1;787A0100;1
13;K2;2;831A0600;10
14;K1;1;786A0600;3
14;K1;2;926_0102;12
14;K1;3;786A0700;8
14;K2;1;3445A1800;1
14;K2;2;3445A1800;6
14;K2;3;1806_041;2
15;K1;1;1806_041;2
15;K1;2;6724_0941;8
15;K1;3;3445A1800;6
15;K1;4;3470_028;6
15;K1;5;962A0100;6
15;K1;6;60091_011;1
15;K2;1;786A0700;8
15;K2;2;786A0700;8
16;K1;1;787A0100;3
16;K1;2;1567A0100;6
16;K1;3;S4_9704411;6
16;K1;4;5450A0000;12
16;K1;5;S4_9704411;6
16;K1;6;S4_9704411;6
16;K1;7;829D0100;12
16;K2;1;786A0900;6
16;K2;2;786A0900;6
16;K2;3;786A0900;6
16;K2;4;786A0900;6
17;K1;1;1964A2200;2
17;K1;2;5450A0000;12
17;K1;3;830D0100;1
17;K1;4;1567A0100;1
17;K1;5;787A0100;1
17;K2;1;786A0900;6
17;K2;2;786A0900;6
18;K1;1;830D0100;12
18;K1;2;1567A0100;6
18;K1;3;786A0900;1
18;K1;4;829D0100;12
18;K1;5;830D0100;12
18;K1;6;1567A0100;6
19;K1;1;1806_041;2
19;K1;2;3445A1800;6
19;K1;3;1806_041;2
19;K2;1;3445A1800;3
19;K2;2;60091_011;12
20;K1;1;926_0102;12
20;K2;1;1806A0200;2
20;K2;2;1806A0200;2
20;K2;3;1806A0200;2
21;K1;1;4778_0102;8
21;K1;2;787A0100;3
21;K1;3;810A0400;12
21;K1;4;786A0900;6
21;K1;5;831A0600;10
21;K1;6;920A0100;8
21;K2;1;786A0900;6
22;K1;1;926_0102;12
22;K1;2;926_0102;12
22;K2;1;786A0900;6
22;K2;2;786A0900;1
22;K2;3;786A0900;6
23;K1;1;962A0100;6
23;K1;2;70069_23;12
23;K1;3;3957A0600;24
23;K1;4;962A0100;6
23;K2;1;830D0100;12
24;K1;1;786A0900;1
24;K1;2;1386A2200;12
24;K1;3;6898A0100;12
24;K1;4;6898A0100;12
24;K1;5;6898A0100;12
24;K2;1;4778_0102;8
24;K2;2;1386A2200;6
25;K1;1;1806_041;2
25;K1;2;1806_041;2
25;K1;3;1806_041;2
25;K2;1;6896A0100;6
25;K2;2;786A0900;6
26;K1;1;4781A0100;8
26;K1;2;S4_9704411;6
26;K1;3;831A0600;10
26;K2;1;831A0600;10
26;K2;2;810A0400;4
26;K2;3;786A0900;6
27;K1;1;1806_041;2
27;K1;2;3470_085;6
27;K1;3;3470_085;6
27;K1;4;3470_028;6
27;K1;5;962A0100;2
27;K1;6;3470_085;6
27;K2;1;787A0100;1
27;K2;2;1559A0200;3
28;K1;1;3470_028;6
28;K1;2;60091_011;1
28;K1;3;6724_0941;12
28;K1;4;1806_041;2
28;K2;1;829D0100;12
28;K2;2;830D0100;12
29;K1;1;786A0600;3
29;K1;2;786A0700;6
29;K1;3;786A0600;3
29;K1;4;786A0600;3
29;K2;1;786A0900;6
30;K1;1;4778_0102;8
30;K2;1;926_0102;12
30;K2;2;1806A0200;2
31;K1;1;926_0102;12
31;K2;1;4781A0100;8
31;K2;2;831A0600;1
31;K2;3;786A0900;6
32;K1;1;S4_9704411;6
32;K1;2;787A0100;3
32;K1;3;S4_9704411;6
32;K1;4;1567A0100;6
32;K1;5;5450A0000;1
32;K1;6;1567A0100;6
32;K1;7;810A0400;12
32;K2;1;6898A0100;1
32;K2;2;1553A0200;3
33;K1;1;787A0100;3
33;K1;2;1567A0100;6
33;K1;3;1567A0100;1
33;K1;4;1567A0100;6
33;K1;5;787A0100;3
33;K1;6;S4_9704411;6
33;K1;7;1567A0100;1
34;K1;1;786A0600;1
34;K1;2;926_0102;4
END
