AVAILABLE QUANTITY OF ITEM: 2572
QTD OF MANUFACTURED PIECES: 2572
ELAPSED TIME:   601.65
OBJ. FUNCTION VALUE: 86.0
STARTS: 86
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K2;1;1806A0200;2
1;K2;2;1806A0200;2
1;K2;3;1806A0200;2
2;K1;1;786A0900;6
2;K1;2;920A0100;8
2;K1;3;786A0900;6
2;K1;4;2434A2200;6
2;K1;5;831A0600;10
2;K1;6;1964A2200;8
2;K2;1;786A0900;6
2;K2;2;831A0600;10
2;K2;3;831A0600;10
3;K1;1;786A0700;8
3;K1;2;926_0102;12
3;K1;3;786A0700;8
3;K1;4;786A0600;3
3;K1;5;786A0600;2
3;K2;1;3445A1800;1
3;K2;2;342_0460;12
3;K2;3;3445A1800;1
3;K2;4;342_0460;4
4;K1;1;1567A0100;6
4;K1;2;1567A0100;6
4;K1;3;787A0100;3
4;K1;4;2434A2200;6
4;K1;5;1567A0100;6
4;K1;6;1567A0100;6
4;K1;7;786A0900;6
4;K2;1;S4_9504612;21
4;K2;2;1806A0200;2
5;K1;1;4774_0002;12
5;K1;2;787A0100;3
5;K1;3;4778_0102;8
5;K1;4;4778_0102;8
5;K1;5;4774_0002;12
5;K2;1;1806A0200;2
5;K2;2;1806A0200;2
5;K2;3;1806A0200;2
6;K1;1;786A0600;3
6;K1;2;786A0600;3
6;K1;3;926_0102;12
6;K1;4;786A0700;8
6;K1;5;786A0600;3
6;K2;1;4775_0002;12
6;K2;2;1553A0200;12
7;K1;1;810A0400;12
7;K1;2;829D0100;12
7;K1;3;6898A0100;12
7;K1;4;6898A0100;12
7;K2;1;6754_0481;12
7;K2;2;3445A1800;6
7;K2;3;3445A1800;3
8;K1;1;341_0250;12
8;K1;2;1806_041;2
8;K1;3;1312_0101;3
8;K1;4;1806_5051;10
8;K1;5;6724_0271;12
8;K1;6;1806_5051;10
8;K2;1;60091_011;6
8;K2;2;342_0460;12
8;K2;3;1806_5051;10
9;K1;1;1964A2200;2
9;K1;2;920A0100;8
9;K1;3;1567A0100;6
9;K2;1;3445A1800;6
9;K2;2;6753_02011;12
9;K2;3;3445A1800;6
10;K1;1;786A0600;3
10;K1;2;S4_9504612;18
10;K1;3;786A0600;3
10;K1;4;786A0600;3
10;K1;5;926_0102;12
10;K1;6;786A0600;3
10;K2;1;786A0700;8
10;K2;2;1806A0200;2
11;K1;1;829D0100;12
11;K1;2;1555A0200;4
11;K1;3;1567A0100;6
11;K1;4;6898A0100;12
11;K1;5;2434A2200;6
11;K2;1;1806A0200;2
11;K2;2;1806A0200;2
12;K1;1;1556A0200;12
12;K1;2;1567A0100;6
12;K1;3;1567A0100;6
12;K1;4;6898A0100;12
12;K2;1;342_0460;12
12;K2;2;1806_5051;10
12;K2;3;60078_0900;12
13;K1;1;1320_0101;24
13;K1;2;1806_041;2
13;K2;1;S4_9504622;21
13;K2;2;786A0700;8
14;K1;1;1394_0101;6
14;K1;2;1320_0101;21
14;K1;3;1806_041;2
14;K1;4;3445A1800;1
14;K1;5;3445A1800;1
14;K1;6;3445A1800;1
14;K2;1;1806A0200;2
14;K2;2;1806A0200;2
15;K1;1;1312_0101;24
15;K1;2;1320_0101;24
15;K1;3;962A0100;6
15;K2;1;786A0600;3
15;K2;2;1806A0200;2
16;K1;1;1312_0101;24
16;K1;2;962A0100;4
16;K1;3;962A0100;6
16;K1;4;962A0100;6
16;K1;5;1806_041;2
16;K2;1;1806A0200;2
16;K2;2;1806A0200;2
16;K2;3;1806A0200;2
17;K1;1;1567A0100;6
17;K1;2;810A0400;12
17;K1;3;829D0100;12
17;K1;4;4775_0002;12
17;K1;5;829D0100;12
17;K2;1;S4_9704300;6
17;K2;2;S4_9704300;2
18;K1;1;4778_0102;8
18;K1;2;1555A0200;12
18;K1;3;1567A0100;6
18;K1;4;1556A0200;12
18;K2;1;342_0460;12
18;K2;2;3445A1800;6
18;K2;3;60091_011;12
19;K1;1;6724_0941;12
19;K1;2;6724_0941;12
19;K1;3;6864_0280;3
19;K1;4;1320_0101;24
