AVAILABLE QUANTITY OF ITEM: 2120
QTD OF MANUFACTURED PIECES: 2120
ELAPSED TIME:   601.76
OBJ. FUNCTION VALUE: 65.0
STARTS: 65
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
22;K1;3;786A0600;3
22;K1;4;786A0600;3
22;K1;5;S4_9504622;18
22;K1;6;786A0600;3
22;K2;1;4775_0002;12
22;K2;2;787A0100;3
23;K1;1;341_0250;12
23;K1;2;6864_0280;4
23;K1;3;6754_0481;1
23;K1;4;962A0100;6
23;K1;5;1394_0101;12
23;K1;6;6724_0271;12
23;K2;1;1806A0200;2
23;K2;2;786A0700;8
24;K1;1;1320_0101;24
24;K1;2;6754_0481;12
24;K1;3;341_0250;12
24;K1;4;6864_0280;4
24;K1;5;1394_0101;24
24;K1;6;6754_0481;12
24;K2;1;1806_5051;10
24;K2;2;1806_5051;10
24;K2;3;1806_5051;10
25;K1;1;1553A0200;12
25;K1;2;810A0400;12
25;K1;3;920A0100;4
25;K1;4;4774_0002;12
25;K2;1;1553A0200;12
25;K2;2;1555A0200;12
26;K1;1;6754_0481;12
26;K1;2;6724_0941;6
26;K1;3;6864_0280;4
26;K1;4;6864_0280;4
26;K1;5;962A0100;2
26;K1;6;6724_0271;4
26;K2;1;1806_5051;10
26;K2;2;6753_02011;12
26;K2;3;341_0250;6
27;K1;1;1320_0101;24
27;K1;2;6724_0271;1
27;K1;3;6864_0280;4
27;K1;4;962A0100;6
27;K1;5;1320_0101;24
27;K2;1;1556A0200;12
27;K2;2;6898A0100;12
28;K1;1;1320_0101;20
28;K1;2;1320_0101;24
28;K1;3;1320_0101;24
28;K1;4;1320_0101;24
28;K1;5;6864_0280;2
28;K2;1;1555A0200;1
28;K2;2;829D0100;12
29;K1;1;4775_0002;12
29;K1;2;1964A2200;8
29;K1;3;829D0100;12
29;K1;4;787A0100;2
29;K1;5;787A0100;3
29;K2;1;1806A0200;1
29;K2;2;1806A0200;2
29;K2;3;1806A0200;2
30;K1;1;4775_0002;12
30;K1;2;810A0400;12
30;K1;3;4775_0002;12
30;K1;4;1556A0200;12
30;K1;5;4774_0002;12
30;K2;1;1806A0200;2
30;K2;2;1806A0200;1
30;K2;3;1806A0200;2
31;K1;1;1567A0100;6
31;K1;2;787A0100;3
31;K1;3;2434A2200;6
31;K1;4;6898A0100;12
31;K1;5;1567A0100;2
31;K1;6;4775_0002;12
31;K2;1;1806A0200;2
31;K2;2;1806A0200;2
32;K1;1;786A0700;8
32;K1;2;S4_9504612;14
32;K1;3;786A0600;3
32;K1;4;S4_9504612;21
32;K2;1;786A0700;8
32;K2;2;1806A0200;2
33;K1;1;1556A0200;4
33;K1;2;1555A0200;12
33;K1;3;4775_0002;12
33;K1;4;787A0100;3
33;K1;5;6898A0100;12
34;K1;1;786A0600;3
34;K1;2;1806A0200;2
34;K1;3;S4_9504622;21
34;K1;4;786A0600;2
34;K1;5;786A0600;3
34;K1;6;786A0700;8
END
